"tipo_selecao","sigma_p","encounters_n","Metrica","Gen_inicial","Gen_final","Delta","Delta_pct"
"u-shaped",1.2,10,"Modularity",0.606443500437607,0.685556154930783,0.0791126544931768,13.0453462583224
"u-shaped",1.2,10,"Nestedness",0.893864008309144,0.699712714154348,-0.194151294154797,-21.7204510249896
"u-shaped",1.2,10,"varz_males",0.722310089949545,0.0818789367032222,-0.640431153246323,-88.6642955923623
"u-shaped",1.2,10,"zbar_males",4.97076626579465,4.98199428499515,0.0112280192005025,0.225881053345154
"uniform",1.5,10,"Centralization",0.0162626215282482,0.0141320809782182,-0.00213054055003007,-13.1008432209365
"uniform",1.5,10,"I_s",0.296495735206277,0.335139286838165,0.0386435516318885,13.0334257944734
"uniform",1.5,10,"Modularity",0.620508899666156,0.651753077975035,0.0312441783088795,5.03525063471118
"uniform",1.5,10,"Nestedness",0.8494470348825,0.698268339888979,-0.151178694993521,-17.7973068108282
"uniform",1.5,10,"varz_males",0.723580028752632,0.0748446260709931,-0.648735402681639,-89.6563444129302
"uniform",1.5,10,"zbar_males",4.98391542268555,5.02101439766017,0.0370989749746204,0.744374088006291
"gaussian",1.5,10,"Centralization",0.0148839298187251,0.0113902823204424,-0.00349364749828277,-23.4726146980853
"gaussian",1.5,10,"I_s",0.438081621511272,0.50596528657994,0.067883665068668,15.495666043804
"gaussian",1.5,10,"Modularity",0.777178876796444,0.822205289327014,0.0450264125305694,5.79357132249524
"gaussian",1.5,10,"Nestedness",0.584045903137221,0.470588432141163,-0.113457470996058,-19.4261222254309
"gaussian",1.5,10,"varz_males",0.730502440519568,0.080470578590557,-0.650031861929011,-88.9842149557608
"gaussian",1.5,10,"zbar_males",4.97856903834696,5.00149398009589,0.0229249417489337,0.460472508713979
"sigmoid",1.5,10,"Centralization",0.0207463980578302,0.0173055089753807,-0.00344088908244943,-16.5854770204352
"sigmoid",1.5,10,"I_s",0.535320760236952,0.320491567071524,-0.214829193165428,-40.1309288043186
"sigmoid",1.5,10,"Modularity",0.678462742647708,0.639943452635831,-0.0385192900118769,-5.67743629687829
"sigmoid",1.5,10,"Nestedness",0.837387718974045,0.843749505590016,0.00636178661597164,0.759718165411598
"sigmoid",1.5,10,"varz_males",0.718422680975048,0.0766193182302168,-0.641803362744832,-89.3350641260061
"sigmoid",1.5,10,"zbar_males",4.98351018944413,5.90724419459332,0.923734005149181,18.5358105037248
"u-shaped",1.5,10,"Centralization",0.0173719504141831,0.0134930723589107,-0.00387887805527239,-22.328397000866
"u-shaped",1.5,10,"I_s",0.308981970706945,0.367371432945308,0.0583894622383639,18.8973687056141
"u-shaped",1.5,10,"Modularity",0.598882251965503,0.673937595878544,0.075055343913041,12.5325710799933
"u-shaped",1.5,10,"Nestedness",0.914012368321089,0.701402117006568,-0.212610251314521,-23.2612006886795
"u-shaped",1.5,10,"varz_males",0.726706882164687,0.0798205509142894,-0.646886331250397,-89.016128390511
"u-shaped",1.5,10,"zbar_males",5.00812911998672,4.98642386306838,-0.0217052569183416,-0.433400505424651
"uniform",2,10,"Centralization",0.0160519079393926,0.0140930011998718,-0.00195890673952077,-12.2035757177093
"uniform",2,10,"I_s",0.307261312208189,0.354444725216737,0.0471834130085478,15.3561190862122
"uniform",2,10,"Modularity",0.625121024208799,0.653929730654433,0.0288087064456345,4.60850064707022
"uniform",2,10,"Nestedness",0.821846367070108,0.703352944295376,-0.118493422774732,-14.4179529803316
"uniform",2,10,"varz_males",0.732178478144025,0.0767741215339964,-0.655404356610028,-89.5142886842825
"uniform",2,10,"zbar_males",5.01014374995144,4.99965799582175,-0.0104857541296948,-0.209290484525447
"gaussian",2,10,"Centralization",0.0132516676909083,0.0109478677326996,-0.00230379995820872,-17.3849813619256
"gaussian",2,10,"I_s",0.457017516018114,0.577944368063632,0.120926852045518,26.460003786972
"gaussian",2,10,"Modularity",0.835186955646734,0.863718697408632,0.0285317417618983,3.41621017533787
"gaussian",2,10,"Nestedness",0.480188711015036,0.399599258925604,-0.0805894520894322,-16.78287103399
"gaussian",2,10,"varz_males",0.701342488214789,0.0794087283692709,-0.621933759845518,-88.6776104822339
"gaussian",2,10,"zbar_males",5.00809116235809,4.99710423948914,-0.010986922868943,-0.219383443966098
"sigmoid",2,10,"Centralization",0.0190149006070547,0.0154877354273884,-0.00352716517966629,-18.5494799712899
"sigmoid",2,10,"I_s",0.511081088541849,0.341831611558248,-0.169249476983601,-33.1159733314496
"sigmoid",2,10,"Modularity",0.708691167835668,0.672730955907248,-0.0359602119284201,-5.07417244076035
"sigmoid",2,10,"Nestedness",0.773359550010208,0.799599043062525,0.0262394930523175,3.39292287164117
"sigmoid",2,10,"varz_males",0.725245237388614,0.076462232352041,-0.648783005036573,-89.4570514344419
"sigmoid",2,10,"zbar_males",4.99210788566551,5.84237975689266,0.850271871227149,17.0323216304809
"u-shaped",2,10,"Centralization",0.0167303319906777,0.014160204039923,-0.00257012795075472,-15.3620857744295
"u-shaped",2,10,"I_s",0.286931822171271,0.353255485680701,0.0663236635094304,23.114781416556
"u-shaped",2,10,"Modularity",0.596154370328567,0.659195111482845,0.0630407411542784,10.5745666377542
"u-shaped",2,10,"Nestedness",0.91648918564148,0.719338629758268,-0.197150555883212,-21.5114983321075
"u-shaped",2,10,"varz_males",0.704047870006384,0.0785405440197454,-0.625507325986639,-88.8444312715507
